WP_000002567.1	WP_000002567.1
WP_000184895.1	WP_000184895.1
WP_000185054.1	WP_000185054.1
WP_000185809.1	WP_000185809.1
WP_000185920.1	WP_000185920.1
WP_000185920.1	WP_001286423.1
WP_000186183.1	WP_000186183.1
WP_000186293.1	WP_000186293.1
WP_000186507.1	WP_000186507.1
WP_000188485.1	WP_000188485.1
WP_000188792.1	WP_000188792.1
WP_000188894.1	WP_000188894.1
WP_000189496.1	WP_000189496.1
WP_000189496.1	WP_000230128.1
WP_000189496.1	WP_000818887.1
WP_000189496.1	WP_000593862.1
WP_000189496.1	WP_000053154.1
WP_000189496.1	WP_000032384.1
WP_000189496.1	WP_000891273.1
WP_000189496.1	WP_000193363.1
WP_000189496.1	WP_000529593.1
WP_000189496.1	WP_000622721.1
WP_000189496.1	WP_001874612.1
WP_000189496.1	WP_000923535.1
WP_000189496.1	WP_000138506.1
WP_000189496.1	WP_000181801.1
WP_000189496.1	WP_000852851.1
WP_000189496.1	WP_000184098.1
WP_000189496.1	WP_000120355.1
WP_000189496.1	WP_000510606.1
WP_000189496.1	WP_000210674.1
WP_000189496.1	WP_000181757.1
WP_000189496.1	WP_000959464.1
WP_000189496.1	WP_001173889.1
WP_000189496.1	WP_000229966.1
WP_000189496.1	WP_000582850.1
WP_000189496.1	WP_000353149.1
WP_000189496.1	WP_001274148.1
WP_000189496.1	WP_000436152.1
WP_000189496.1	WP_000462434.1
WP_000189496.1	WP_000121094.1
WP_000189496.1	WP_000193235.1
WP_000189496.1	WP_000651256.1
WP_000189496.1	WP_000755575.1
WP_000189496.1	WP_000837541.1
WP_000189496.1	WP_000912307.1
WP_000189496.1	WP_000571227.1
WP_000189496.1	WP_000571227.1
WP_000189496.1	WP_000323506.1
WP_000189496.1	WP_000054430.1
WP_000189496.1	WP_000382833.1
WP_000189496.1	WP_000481820.1
WP_000189496.1	WP_000403526.1
WP_000189496.1	WP_000826946.1
WP_000189639.1	WP_000189639.1
WP_000190195.1	WP_000190195.1
WP_000191475.1	WP_000191475.1
WP_000191475.1	WP_000350765.1
WP_000191475.1	WP_000570241.1
WP_000191849.1	WP_000191849.1
WP_000191926.1	WP_000191926.1
WP_000192298.1	WP_000192298.1
WP_000192298.1	WP_001261248.1
WP_000192298.1	WP_000722052.1
WP_000192298.1	WP_000638639.1
WP_000192298.1	WP_000699614.1
WP_000192298.1	WP_000516681.1
WP_000192298.1	WP_000590687.1
WP_000192298.1	WP_000161338.1
WP_000192298.1	WP_001238594.1
WP_000192298.1	WP_000076365.1
WP_000192462.1	WP_000192462.1
WP_000192462.1	WP_000080032.1
WP_000192686.1	WP_000192686.1
WP_000192686.1	WP_000912307.1
WP_000192686.1	WP_000644459.1
WP_000192686.1	WP_000926588.1
WP_000192730.1	WP_000192730.1
WP_000192906.1	WP_000192906.1
WP_000193235.1	WP_000193235.1
WP_000193235.1	WP_000687221.1
WP_000193363.1	WP_000193363.1
WP_000193363.1	WP_001874612.1
WP_000193363.1	WP_000852851.1
WP_000193363.1	WP_000230128.1
WP_000193363.1	WP_000818887.1
WP_000193363.1	WP_000053154.1
WP_000193363.1	WP_000189496.1
WP_000193363.1	WP_000032384.1
WP_000193363.1	WP_000593862.1
WP_000193363.1	WP_000529593.1
WP_000193363.1	WP_000181801.1
WP_000193363.1	WP_000138506.1
WP_000193363.1	WP_000622721.1
WP_000193363.1	WP_000184098.1
WP_000193363.1	WP_000891273.1
WP_000193363.1	WP_000837541.1
WP_000193363.1	WP_000181757.1
WP_000193363.1	WP_001173889.1
WP_000193363.1	WP_000651256.1
WP_000193363.1	WP_000959464.1
WP_000193363.1	WP_000582850.1
WP_000193363.1	WP_000210674.1
WP_000193363.1	WP_000923535.1
WP_000193363.1	WP_000120355.1
WP_000193363.1	WP_001269501.1
WP_000193363.1	WP_000353149.1
WP_000193363.1	WP_001274148.1
WP_000193363.1	WP_000644459.1
WP_000193363.1	WP_000323506.1
WP_000193363.1	WP_000462434.1
WP_000194372.1	WP_000194372.1
WP_000194372.1	WP_000053869.1
WP_000194841.1	WP_000194841.1
WP_000195397.1	WP_000195397.1
WP_000195397.1	WP_000793622.1
WP_000196633.1	WP_000196633.1
WP_000197049.1	WP_000197049.1
WP_000197049.1	WP_000127487.1
WP_000197412.1	WP_000197412.1
WP_000197727.1	WP_000197727.1
WP_000197821.1	WP_000197821.1
WP_000198709.1	WP_000198709.1
WP_000198709.1	WP_003036656.1
WP_000198709.1	WP_000562108.1
WP_000198868.1	WP_000198868.1
WP_000199165.1	WP_000199165.1
WP_000200446.1	WP_000200446.1
WP_000200668.1	WP_000200668.1
WP_000200668.1	WP_001280060.1
WP_000200668.1	WP_000593336.1
WP_000200830.1	WP_000200830.1
WP_000200929.1	WP_000200929.1
WP_000201088.1	WP_000201088.1
WP_000201281.1	WP_000201281.1
WP_000201430.1	WP_000201430.1
WP_000202156.1	WP_000202156.1
WP_000203282.1	WP_000203282.1
WP_000203492.1	WP_000203492.1
WP_000203492.1	WP_000141871.1
WP_000203865.1	WP_000203865.1
WP_000204784.1	WP_000204784.1
WP_000204940.1	WP_000204940.1
WP_000205037.1	WP_000205037.1
WP_000206139.1	WP_000206139.1
WP_000206139.1	WP_000216444.1
WP_000206547.1	WP_000206547.1
WP_000206683.1	WP_000206683.1
WP_000206683.1	WP_000523783.1
WP_000207503.1	WP_000207503.1
WP_000208122.1	WP_000208122.1
WP_000208122.1	WP_000522959.1
WP_000208122.1	WP_000936458.1
WP_000208122.1	WP_000402395.1
WP_000208122.1	WP_001081068.1
WP_000208122.1	WP_000578715.1
WP_000208122.1	WP_000900239.1
WP_000208122.1	WP_000798242.1
WP_000208365.1	WP_000208365.1
WP_000208378.1	WP_000208378.1
WP_000209288.1	WP_000209288.1
WP_000209288.1	WP_000914796.1
WP_000210674.1	WP_000210674.1
WP_000210674.1	WP_000923535.1
WP_000210674.1	WP_000120355.1
WP_000210674.1	WP_001274148.1
WP_000210674.1	WP_000032384.1
WP_000210674.1	WP_000230128.1
WP_000210674.1	WP_000053154.1
WP_000210674.1	WP_000818887.1
WP_000210674.1	WP_001173889.1
WP_000210674.1	WP_000622721.1
WP_000210674.1	WP_000184098.1
WP_000210674.1	WP_000181801.1
WP_000210674.1	WP_000462434.1
WP_000210674.1	WP_000593862.1
WP_000210674.1	WP_000529593.1
WP_000210674.1	WP_000891273.1
WP_000210674.1	WP_000353149.1
WP_000210674.1	WP_000189496.1
WP_000210674.1	WP_000582850.1
WP_000210674.1	WP_000121094.1
WP_000210674.1	WP_000181757.1
WP_000210674.1	WP_000510606.1
WP_000210674.1	WP_000138506.1
WP_000210674.1	WP_000912307.1
WP_000210674.1	WP_000410286.1
WP_000210674.1	WP_000229966.1
WP_000210674.1	WP_000054430.1
WP_000210674.1	WP_000193235.1
WP_000210674.1	WP_000193235.1
WP_000210674.1	WP_000651256.1
WP_000210674.1	WP_000651256.1
WP_000210674.1	WP_000245079.1
WP_000210674.1	WP_000959464.1
WP_000210674.1	WP_001874612.1
WP_000210674.1	WP_000687221.1
WP_000210674.1	WP_000436152.1
WP_000210674.1	WP_000193363.1
WP_000210674.1	WP_000837541.1
WP_000210674.1	WP_000061734.1
WP_000210674.1	WP_000926588.1
WP_000210674.1	WP_000472832.1
WP_000210674.1	WP_000382833.1
WP_000210674.1	WP_000841526.1
WP_000210674.1	WP_000403526.1
WP_000210674.1	WP_000644459.1
WP_000210674.1	WP_000852851.1
WP_000210674.1	WP_000587174.1
WP_000210674.1	WP_000481820.1
WP_000210674.1	WP_000584919.1
WP_000210838.1	WP_000210838.1
WP_000213531.1	WP_000213531.1
WP_000213918.1	WP_000213918.1
WP_000214500.1	WP_000214500.1
WP_000214746.1	WP_000214746.1
WP_000214845.1	WP_000214845.1
WP_000214845.1	WP_001192438.1
WP_000215421.1	WP_000215421.1
WP_000215675.1	WP_000215675.1
WP_000215675.1	WP_000240713.1
WP_000215675.1	WP_000169238.1
WP_000216444.1	WP_000216444.1
WP_000216444.1	WP_000206139.1
WP_000217076.1	WP_000217076.1
WP_000217754.1	WP_000217754.1
WP_000217780.1	WP_000217780.1
WP_000218982.1	WP_000218982.1
WP_000219401.1	WP_000219401.1
WP_000219533.1	WP_000219533.1
WP_000220530.1	WP_000220530.1
WP_000220571.1	WP_000220571.1
WP_000220676.1	WP_000220676.1
WP_000221008.1	WP_000221008.1
WP_000221168.1	WP_000221168.1
WP_000221573.1	WP_000221573.1
WP_000221573.1	WP_000857670.1
WP_000221656.1	WP_000221656.1
WP_000221690.1	WP_000221690.1
WP_000221826.1	WP_000221826.1
WP_000221826.1	WP_000171455.1
WP_000222112.1	WP_000222112.1
WP_000222146.1	WP_000222146.1
WP_000222146.1	WP_000795050.1
WP_000222146.1	WP_000751408.1
WP_000222146.1	WP_000409544.1
WP_000222146.1	WP_001865283.1
WP_000222544.1	WP_000222544.1
WP_000222544.1	WP_001106854.1
WP_000222644.1	WP_000222644.1
WP_000222746.1	WP_000222746.1
WP_000222918.1	WP_000222918.1
WP_000224248.1	WP_000224248.1
WP_000225972.1	WP_000225972.1
WP_000225972.1	WP_000104360.1
WP_000226637.1	WP_000226637.1
WP_000227144.1	WP_000227144.1
WP_000228178.1	WP_000228178.1
WP_000228641.1	WP_000228641.1
WP_000228729.1	WP_000228729.1
WP_000229966.1	WP_000229966.1
WP_000229966.1	WP_000184098.1
WP_000229966.1	WP_000181801.1
WP_000229966.1	WP_000529593.1
WP_000229966.1	WP_000622721.1
WP_000229966.1	WP_000181757.1
WP_000229966.1	WP_000593862.1
WP_000229966.1	WP_000818887.1
WP_000229966.1	WP_000230128.1
WP_000229966.1	WP_000138506.1
WP_000229966.1	WP_000032384.1
WP_000229966.1	WP_000189496.1
WP_000230128.1	WP_000230128.1
WP_000230128.1	WP_000818887.1
WP_000230128.1	WP_000189496.1
WP_000230128.1	WP_000053154.1
WP_000230128.1	WP_000593862.1
WP_000230128.1	WP_000032384.1
WP_000230128.1	WP_000891273.1
WP_000230128.1	WP_000622721.1
WP_000230128.1	WP_000529593.1
WP_000230128.1	WP_000193363.1
WP_000230128.1	WP_001874612.1
WP_000230128.1	WP_000852851.1
WP_000230128.1	WP_000210674.1
WP_000230128.1	WP_001173889.1
WP_000230128.1	WP_000510606.1
WP_000230128.1	WP_000120355.1
WP_000230128.1	WP_000181801.1
WP_000230128.1	WP_000184098.1
WP_000230128.1	WP_000923535.1
WP_000230128.1	WP_000410286.1
WP_000230128.1	WP_000181757.1
WP_000230128.1	WP_000138506.1
WP_000230128.1	WP_000229966.1
WP_000230128.1	WP_001274148.1
WP_000230128.1	WP_000582850.1
WP_000230128.1	WP_000193235.1
WP_000230128.1	WP_000178150.1
WP_000230128.1	WP_000959464.1
WP_000230128.1	WP_000353149.1
WP_000230128.1	WP_000687221.1
WP_000230128.1	WP_000571227.1
WP_000230128.1	WP_000571227.1
WP_000230128.1	WP_000121094.1
WP_000230128.1	WP_000614751.1
WP_000230128.1	WP_000462434.1
WP_000230128.1	WP_000472832.1
WP_000230128.1	WP_000481820.1
WP_000230128.1	WP_000837541.1
WP_000230128.1	WP_000403526.1
WP_000230128.1	WP_000647638.1
WP_000230635.1	WP_000230635.1
WP_000230695.1	WP_000230695.1
WP_000231320.1	WP_000231320.1
WP_000231320.1	WP_000824611.1
WP_000231576.1	WP_000231576.1
WP_000232007.1	WP_000232007.1
WP_000232154.1	WP_000232154.1
WP_000232924.1	WP_000232924.1
WP_000234208.1	WP_000234208.1
WP_000234208.1	WP_001018631.1
WP_000235899.1	WP_000235899.1
WP_000236201.1	WP_000236201.1
WP_000237569.1	WP_000237569.1
WP_000237569.1	WP_000643714.1
WP_000237802.1	WP_000237802.1
WP_000237848.1	WP_000237848.1
WP_000237848.1	WP_001074357.1
WP_000237872.1	WP_000237872.1
WP_000238456.1	WP_000238456.1
WP_000239229.1	WP_000239229.1
WP_000239244.1	WP_000239244.1
WP_000239244.1	WP_000769355.1
WP_000239572.1	WP_000239572.1
WP_000239854.1	WP_000239854.1
WP_000240135.1	WP_000240135.1
WP_000240196.1	WP_000240196.1
WP_000240713.1	WP_000240713.1
WP_000240713.1	WP_000215675.1
WP_000240713.1	WP_000169238.1
WP_000240773.1	WP_000240773.1
WP_000241024.1	WP_000241024.1
WP_000241096.1	WP_000241096.1
WP_000241096.1	WP_001865316.1
WP_000241475.1	WP_000241475.1
WP_000241520.1	WP_000241520.1
WP_000241563.1	WP_000241563.1
WP_000242129.1	WP_000242129.1
WP_000242578.1	WP_000242578.1
WP_000244013.1	WP_000244013.1
WP_000244039.1	WP_000244039.1
WP_000244259.1	WP_000244259.1
WP_000244543.1	WP_000244543.1
WP_000244543.1	WP_000524689.1
WP_000244918.1	WP_000244918.1
WP_000245079.1	WP_000245079.1
WP_000245079.1	WP_000054430.1
WP_000245079.1	WP_000184098.1
WP_000245079.1	WP_000529593.1
WP_000245079.1	WP_001029973.1
WP_000245079.1	WP_000923535.1
WP_000245079.1	WP_000687221.1
WP_000245079.1	WP_001274148.1
WP_000245079.1	WP_000210674.1
WP_000245079.1	WP_000121094.1
WP_000245079.1	WP_001173889.1
WP_000245079.1	WP_000181801.1
WP_000245079.1	WP_000403526.1
WP_000245501.1	WP_000245501.1
WP_000245860.1	WP_000245860.1
WP_000246601.1	WP_000246601.1
WP_000246712.1	WP_000246712.1
WP_000247053.1	WP_000247053.1
WP_000247053.1	WP_000209288.1
WP_000247053.1	WP_079254677.1
WP_000247053.1	WP_000429367.1
WP_000248361.1	WP_000248361.1
WP_000248792.1	WP_000248792.1
WP_000249815.1	WP_000249815.1
WP_000250808.1	WP_000250808.1
WP_000250858.1	WP_000250858.1
WP_000251655.1	WP_000251655.1
WP_000251790.1	WP_000251790.1
WP_000251805.1	WP_000251805.1
WP_000251908.1	WP_000251908.1
WP_000253256.1	WP_000253256.1
WP_000254063.1	WP_000254063.1
WP_000254085.1	WP_000254085.1
WP_000254654.1	WP_000254654.1
WP_000255475.1	WP_000255475.1
WP_000256015.1	WP_000256015.1
WP_000256279.1	WP_000256279.1
WP_000256309.1	WP_000256309.1
WP_000256875.1	WP_000256875.1
WP_000257076.1	WP_000257076.1
WP_000257571.1	WP_000257571.1
WP_000257836.1	WP_000257836.1
WP_000257836.1	WP_000085641.1
WP_000258166.1	WP_000258166.1
WP_000259017.1	WP_000259017.1
WP_000259054.1	WP_000259054.1
WP_000259072.1	WP_000259072.1
WP_000259072.1	WP_000517013.1
WP_000259072.1	WP_001173857.1
WP_000260656.1	WP_000260656.1
WP_000261786.1	WP_000261786.1
WP_000261836.1	WP_000261836.1
WP_000262487.1	WP_000262487.1
WP_000262522.1	WP_000262522.1
WP_000263622.1	WP_000263622.1
WP_000263622.1	WP_000511799.1
WP_000263622.1	WP_000052404.1
WP_000264863.1	WP_000264863.1
WP_000267396.1	WP_000267396.1
WP_000267577.1	WP_000267577.1
WP_000268454.1	WP_000268454.1
WP_000268757.1	WP_000268757.1
WP_000272353.1	WP_000272353.1
WP_000272353.1	WP_000242129.1
WP_000272487.1	WP_000272487.1
WP_000274752.1	WP_000274752.1
WP_000275479.1	WP_000275479.1
WP_000276183.1	WP_000276183.1
WP_000277079.1	WP_000277079.1
WP_000279626.1	WP_000279626.1
WP_000280305.1	WP_000280305.1
WP_000280427.1	WP_000280427.1
WP_000280437.1	WP_000280437.1
WP_000280825.1	WP_000280825.1
WP_000280825.1	WP_000875296.1
WP_000281027.1	WP_000281027.1
WP_000281516.1	WP_000281516.1
WP_000281516.1	WP_000680645.1
WP_000281516.1	WP_000598965.1
WP_000282450.1	WP_000282450.1
WP_000282450.1	WP_000609585.1
WP_000282513.1	WP_000282513.1
WP_000282856.1	WP_000282856.1
WP_000283819.1	WP_000283819.1
WP_000283921.1	WP_000283921.1
WP_000284171.1	WP_000284171.1
WP_000284845.1	WP_000284845.1
WP_000284845.1	WP_000936458.1
WP_000285046.1	WP_000285046.1
WP_000285199.1	WP_000285199.1
WP_000285373.1	WP_000285373.1
WP_000285514.1	WP_000285514.1
WP_000285514.1	WP_001865557.1
WP_000286074.1	WP_000286074.1
WP_000286428.1	WP_000286428.1
WP_000286792.1	WP_000286792.1
WP_000286822.1	WP_000286822.1
WP_000286822.1	WP_000421159.1
WP_000287943.1	WP_000287943.1
WP_000290414.1	WP_000290414.1
WP_000301753.1	WP_000301753.1
WP_000312256.1	WP_000312256.1
WP_000312381.1	WP_000312381.1
WP_000323186.1	WP_000323186.1
WP_000323506.1	WP_000323506.1
WP_000323506.1	WP_000481820.1
WP_000323506.1	WP_000826946.1
WP_000323544.1	WP_000323544.1
WP_000323650.1	WP_000323650.1
WP_000323828.1	WP_000323828.1
WP_000323828.1	WP_000384271.1
WP_000323828.1	WP_000822468.1
WP_000323828.1	WP_000822788.1
WP_000331497.1	WP_000331497.1
WP_000331953.1	WP_000331953.1
WP_000334317.1	WP_000334317.1
WP_000335411.1	WP_000335411.1
WP_000335627.1	WP_000335627.1
WP_000338252.1	WP_000338252.1
WP_000338947.1	WP_000338947.1
WP_000339135.1	WP_000339135.1
WP_000343797.1	WP_000343797.1
WP_000343883.1	WP_000343883.1
WP_000344991.1	WP_000344991.1
WP_000345946.1	WP_000345946.1
WP_000348139.1	WP_000348139.1
WP_000348826.1	WP_000348826.1
WP_000349559.1	WP_000349559.1
WP_000350703.1	WP_000350703.1
WP_000350744.1	WP_000350744.1
WP_000350765.1	WP_000350765.1
WP_000350765.1	WP_000191475.1
WP_000350765.1	WP_000570241.1
WP_000350891.1	WP_000350891.1
WP_000350949.1	WP_000350949.1
WP_000351637.1	WP_000351637.1
WP_000351874.1	WP_000351874.1
WP_000351975.1	WP_000351975.1
WP_000353149.1	WP_000353149.1
WP_000353149.1	WP_000462434.1
WP_000353149.1	WP_000120355.1
WP_000353149.1	WP_000923535.1
WP_000353149.1	WP_000210674.1
WP_000353149.1	WP_001274148.1
WP_000353149.1	WP_000184098.1
WP_000353149.1	WP_000818887.1
WP_000353149.1	WP_000529593.1
WP_000353149.1	WP_000230128.1
WP_000353149.1	WP_001173889.1
WP_000353149.1	WP_000891273.1
WP_000353149.1	WP_000053154.1
WP_000353149.1	WP_000189496.1
WP_000353149.1	WP_000382833.1
WP_000353149.1	WP_000582850.1
WP_000353149.1	WP_000837541.1
WP_000353149.1	WP_000121094.1
WP_000353149.1	WP_000032384.1
WP_000353149.1	WP_000229966.1
WP_000353149.1	WP_000472832.1
WP_000353149.1	WP_000959464.1
WP_000353149.1	WP_000510606.1
WP_000353149.1	WP_000181801.1
WP_000353149.1	WP_000193235.1
WP_000353149.1	WP_000403526.1
WP_000353149.1	WP_000193363.1
WP_000353149.1	WP_000826946.1
WP_000353149.1	WP_000644459.1
WP_000353149.1	WP_000571227.1
WP_000353149.1	WP_000436152.1
WP_000353149.1	WP_000587174.1
WP_000353149.1	WP_000953607.1
WP_000353149.1	WP_000018233.1
WP_000353149.1	WP_000647638.1
WP_000353210.1	WP_000353210.1
WP_000354298.1	WP_000354298.1
WP_000354836.1	WP_000354836.1
WP_000355267.1	WP_000355267.1
WP_000355267.1	WP_000605775.1
WP_000355473.1	WP_000355473.1
WP_000355951.1	WP_000355951.1
WP_000355951.1	WP_001166208.1
WP_000356661.1	WP_000356661.1
WP_000357569.1	WP_000357569.1
WP_000357569.1	WP_001227855.1
WP_000357569.1	WP_001093386.1
WP_000357796.1	WP_000357796.1
WP_000357824.1	WP_000357824.1
WP_000357880.1	WP_000357880.1
WP_000357880.1	WP_001226236.1
WP_000357891.1	WP_000357891.1
WP_000358072.1	WP_000358072.1
WP_000358198.1	WP_000358198.1
WP_000358398.1	WP_000358398.1
WP_000358398.1	WP_000770077.1
WP_000359358.1	WP_000359358.1
WP_000359381.1	WP_000359381.1
WP_000361441.1	WP_000361441.1
WP_000362328.1	WP_000362328.1
WP_000362731.1	WP_000362731.1
WP_000362929.1	WP_000362929.1
WP_000364568.1	WP_000364568.1
WP_000364969.1	WP_000364969.1
WP_000365222.1	WP_000365222.1
WP_000365343.1	WP_000365343.1
WP_000365658.1	WP_000365658.1
WP_000365674.1	WP_000365674.1
WP_000366194.1	WP_000366194.1
WP_000367664.1	WP_000367664.1
WP_000367664.1	WP_000162435.1
WP_000368097.1	WP_000368097.1
WP_000368981.1	WP_000368981.1
WP_000370738.1	WP_000370738.1
WP_000371297.1	WP_000371297.1
WP_000371901.1	WP_000371901.1
WP_000377090.1	WP_000377090.1
WP_000377563.1	WP_000377563.1
WP_000377563.1	WP_000024354.1
WP_000378351.1	WP_000378351.1
WP_000378632.1	WP_000378632.1
WP_000379626.1	WP_000379626.1
WP_000379867.1	WP_000379867.1
WP_000382776.1	WP_000382776.1
WP_000382833.1	WP_000382833.1
WP_000383377.1	WP_000383377.1
WP_000384271.1	WP_000384271.1
WP_000384271.1	WP_000822788.1
WP_000384271.1	WP_000323828.1
WP_000384271.1	WP_000822468.1
WP_000384859.1	WP_000384859.1
WP_000384871.1	WP_000384871.1
WP_000384889.1	WP_000384889.1
WP_000388411.1	WP_000388411.1
WP_000389619.1	WP_000389619.1
WP_000389988.1	WP_000389988.1
WP_000390090.1	WP_000390090.1
WP_000390802.1	WP_000390802.1
WP_000391744.1	WP_000391744.1
WP_000392201.1	WP_000392201.1
WP_000392201.1	WP_000746078.1
WP_000392201.1	WP_000043255.1
WP_000393084.1	WP_000393084.1
WP_000394891.1	WP_000394891.1
WP_000394891.1	WP_000873297.1
WP_000396081.1	WP_000396081.1
WP_000398683.1	WP_000398683.1
WP_000401241.1	WP_000401241.1
WP_000401241.1	WP_000436063.1
WP_000402075.1	WP_000402075.1
WP_000402395.1	WP_000402395.1
WP_000402898.1	WP_000402898.1
WP_000402898.1	WP_001078314.1
WP_000403109.1	WP_000403109.1
WP_000403400.1	WP_000403400.1
WP_000403526.1	WP_000403526.1
WP_000403526.1	WP_000184098.1
WP_000403526.1	WP_000891273.1
WP_000403526.1	WP_000926588.1
WP_000403526.1	WP_000755575.1
WP_000403526.1	WP_000589158.1
WP_000403526.1	WP_000622721.1
WP_000403526.1	WP_000061734.1
WP_000403526.1	WP_001185985.1
WP_000403526.1	WP_000053154.1
WP_000403526.1	WP_000923535.1
WP_000403526.1	WP_001173889.1
WP_000403526.1	WP_001029973.1
WP_000403526.1	WP_000818887.1
WP_000403526.1	WP_000582850.1
WP_000403526.1	WP_001874612.1
WP_000403526.1	WP_000912307.1
WP_000403526.1	WP_000193235.1
WP_000403526.1	WP_000230128.1
WP_000403526.1	WP_000210674.1
WP_000403526.1	WP_000687221.1
WP_000403526.1	WP_000644459.1
WP_000403526.1	WP_000510606.1
WP_000403526.1	WP_000959464.1
WP_000403526.1	WP_000120355.1
WP_000403526.1	WP_000353149.1
WP_000403526.1	WP_000245079.1
WP_000403526.1	WP_000424353.1
WP_000403526.1	WP_000054430.1
WP_000403526.1	WP_000593862.1
WP_000403526.1	WP_001227930.1
WP_000403526.1	WP_000189496.1
WP_000403526.1	WP_000462434.1
WP_000403526.1	WP_000121094.1
WP_000403526.1	WP_000851084.1
WP_000404307.1	WP_000404307.1
WP_000405388.1	WP_000405388.1
WP_000406233.1	WP_000406233.1
WP_000406600.1	WP_000406600.1
WP_000406600.1	WP_000667471.1
WP_000406600.1	WP_000010476.1
WP_000409124.1	WP_000409124.1
WP_000409544.1	WP_000409544.1
WP_000409544.1	WP_000751408.1
WP_000409544.1	WP_001865283.1
WP_000409544.1	WP_000222146.1
WP_000409544.1	WP_000795050.1
WP_000410015.1	WP_000410015.1
WP_000410032.1	WP_000410032.1
WP_000410286.1	WP_000410286.1
WP_000410286.1	WP_000138506.1
WP_000410286.1	WP_000436152.1
WP_000410286.1	WP_000032384.1
WP_000410286.1	WP_000230128.1
WP_000410286.1	WP_000818887.1
WP_000410286.1	WP_000181801.1
WP_000410286.1	WP_000053154.1
WP_000410286.1	WP_000959464.1
WP_000410286.1	WP_000622721.1
WP_000410286.1	WP_000120355.1
WP_000410286.1	WP_001874612.1
WP_000410286.1	WP_000529593.1
WP_000410286.1	WP_000923535.1
WP_000410286.1	WP_000210674.1
WP_000410286.1	WP_001274148.1
WP_000410286.1	WP_000181757.1
WP_000410286.1	WP_001173889.1
WP_000410286.1	WP_000510606.1
WP_000410286.1	WP_001227930.1
WP_000410286.1	WP_000472832.1
WP_000410400.1	WP_000410400.1
WP_000410681.1	WP_000410681.1
WP_000411251.1	WP_000411251.1
WP_000411787.1	WP_000411787.1
WP_000412413.1	WP_000412413.1
WP_000414616.1	WP_000414616.1
WP_000415516.1	WP_000415516.1
WP_000416073.1	WP_000416073.1
WP_000416101.1	WP_000416101.1
WP_000416612.1	WP_000416612.1
WP_000416817.1	WP_000416817.1
WP_000416961.1	WP_000416961.1
WP_000417629.1	WP_000417629.1
WP_000418127.1	WP_000418127.1
WP_000418426.1	WP_000418426.1
WP_000421159.1	WP_000421159.1
WP_000421159.1	WP_000286822.1
WP_000421727.1	WP_000421727.1
WP_000424353.1	WP_000424353.1
WP_000424353.1	WP_000589158.1
WP_000424353.1	WP_000926588.1
WP_000424353.1	WP_000403526.1
WP_000425371.1	WP_000425371.1
WP_000426044.1	WP_000426044.1
WP_000427087.1	WP_000427087.1
WP_000427431.1	WP_000427431.1
WP_000427467.1	WP_000427467.1
WP_000427478.1	WP_000427478.1
WP_000427478.1	WP_000042127.1
WP_000427927.1	WP_000427927.1
WP_000427927.1	WP_000992189.1
WP_000427927.1	WP_000814831.1
WP_000428969.1	WP_000428969.1
WP_000429367.1	WP_000429367.1
WP_000429384.1	WP_000429384.1
WP_000431168.1	WP_000431168.1
WP_000431299.1	WP_000431299.1
WP_000431299.1	WP_000141119.1
WP_000432858.1	WP_000432858.1
WP_000432961.1	WP_000432961.1
WP_000433490.1	WP_000433490.1
WP_000434617.1	WP_000434617.1
WP_000434617.1	WP_000157949.1
WP_000434617.1	WP_000170543.1
WP_000436063.1	WP_000436063.1
WP_000436063.1	WP_000401241.1
WP_000436120.1	WP_000436120.1
WP_000436152.1	WP_000436152.1
WP_000436152.1	WP_000410286.1
WP_000436152.1	WP_000138506.1
WP_000436152.1	WP_000121094.1
WP_000436152.1	WP_000529593.1
WP_000436152.1	WP_000181801.1
WP_000436152.1	WP_000140979.1
WP_000436152.1	WP_000891273.1
WP_000436152.1	WP_000189496.1
WP_000436152.1	WP_000210674.1
WP_000436152.1	WP_000353149.1
WP_000436152.1	WP_000181757.1
WP_000438311.1	WP_000438311.1
WP_000438902.1	WP_000438902.1
WP_000440811.1	WP_000440811.1
WP_000443582.1	WP_000443582.1
WP_000445944.1	WP_000445944.1
WP_000446423.1	WP_000446423.1
WP_000446812.1	WP_000446812.1
WP_000447008.1	WP_000447008.1
WP_000447056.1	WP_000447056.1
WP_000447185.1	WP_000447185.1
WP_000447421.1	WP_000447421.1
WP_000448257.1	WP_000448257.1
WP_000448289.1	WP_000448289.1
WP_000449636.1	WP_000449636.1
WP_000449636.1	WP_000061344.1
WP_000450049.1	WP_000450049.1
WP_000450417.1	WP_000450417.1
WP_000451356.1	WP_000451356.1
WP_000451615.1	WP_000451615.1
WP_000452063.1	WP_000452063.1
WP_000453154.1	WP_000453154.1
WP_000453280.1	WP_000453280.1
WP_000455156.1	WP_000455156.1
WP_000455488.1	WP_000455488.1
WP_000455620.1	WP_000455620.1
WP_000456087.1	WP_000456087.1
WP_000457960.1	WP_000457960.1
WP_000458431.1	WP_000458431.1
WP_000458614.1	WP_000458614.1
WP_000459240.1	WP_000459240.1
WP_000461744.1	WP_000461744.1
WP_000462134.1	WP_000462134.1
WP_000462134.1	WP_000038817.1
WP_000462410.1	WP_000462410.1
WP_000462434.1	WP_000462434.1
WP_000462434.1	WP_000353149.1
WP_000462434.1	WP_000120355.1
WP_000462434.1	WP_000923535.1
WP_000462434.1	WP_000210674.1
